,visitId,ranking,pageId
4008,1495133544,4,3650841
4008,1495133544,4,3729676
4008,1495133544,4,3654256
4008,1495133544,4,3651931
4008,1495133544,4,3649866
4008,1495133544,4,3730171
4008,1495133544,4,3730121
4008,1495133544,4,3655006
4008,1495133544,4,3656381
4008,1495133544,4,3649821
4008,1495133544,4,3651121
4008,1495133544,4,3855981
4008,1495133544,4,3651881
4008,1495133544,4,3654066
4008,1495133544,4,3844611
4008,1495133544,4,3749121
4008,1495133544,4,3729356
4008,1495133544,4,3763201
4008,1495133544,4,3650651
4009,1495133544,1,3654581
4010,1495133544,1,3650336
4011,1495133544,1,3806301
4012,1495133544,1,3654096
4013,1495133544,1,3763201
4014,1495133544,1,3855976
4015,1495133544,1,3763226
4016,1495133544,1,3729991
4017,1495133544,4,3729876
4017,1495133544,4,3854076
4017,1495133544,4,3649601
4017,1495133544,4,3650831
4017,1495133544,4,3847401
4017,1495133544,4,3649666
4017,1495133544,4,3811531
4017,1495133544,4,3650761
4017,1495133544,4,3649526
4017,1495133544,4,3649496
4017,1495133544,4,3817516
4017,1495133544,4,3729496
4017,1495133544,4,3845561
4017,1495133544,4,3729501
4017,1495133544,4,3764326
4017,1495133544,4,3650636
4017,1495133544,4,3651141
4017,1495133544,4,3847236
4017,1495133544,4,3729746
4017,1495133544,4,3649711
4017,1495133544,4,3649511
4018,1495133544,4,3729611
4018,1495133544,4,3729921
4018,1495133544,4,3846396
4018,1495133544,4,3764361
4018,1495133544,4,3654666
4018,1495133544,4,3729326
4018,1495133544,4,3650776
4018,1495133544,4,3749291
4018,1495133544,4,3651936
4018,1495133544,4,3730176
4018,1495133544,4,3764471
4018,1495133544,4,3729776
4018,1495133544,4,3651226
4018,1495133544,4,3655166
4018,1495133544,4,3655076
4018,1495133544,4,3770961
4018,1495133544,4,3655216
4018,1495133544,4,3655416
4018,1495133544,4,3650756
4018,1495133544,4,3650291
4018,1495133544,4,3760811
4019,1495133544,4,3729966
4019,1495133544,4,3729446
4019,1495133544,4,3654731
4019,1495133544,4,3655181
4019,1495133544,4,3764516
4019,1495133544,4,3650411
4019,1495133544,4,3650526
4019,1495133544,4,3672551
4019,1495133544,4,3855961
4019,1495133544,4,3729846
4019,1495133544,4,3655691
4019,1495133544,4,3847226
4019,1495133544,4,3650436
4019,1495133544,4,3729536
4019,1495133544,4,3651156
4019,1495133544,4,3650606
4019,1495133544,4,3729616
4019,1495133544,4,3764261
4019,1495133544,4,3650176
4019,1495133544,4,3654066
4019,1495133544,4,3729541
4020,1495133544,4,3730171
4020,1495133544,4,3655266
4020,1495133544,4,3689851
4020,1495133544,4,3729926
4020,1495133544,4,3729536
4020,1495133544,4,3655366
4020,1495133544,4,3695441
4020,1495133544,4,3655181
4020,1495133544,4,3650871
4020,1495133544,4,3649531
4020,1495133544,4,3770986
4020,1495133544,4,3749186
4020,1495133544,4,3850086
4020,1495133544,4,3655481
4020,1495133544,4,3654696
4020,1495133544,4,3856126
4020,1495133544,4,3764511
4020,1495133544,4,3650351
4020,1495133544,4,3729476
4020,1495133544,4,3654991
4020,1495133544,4,3654321
4021,1495133544,4,3749231
4021,1495133544,4,3655036
4021,1495133544,4,3729646
4021,1495133544,4,3658581
4021,1495133544,4,3655496
4021,1495133544,4,3841761
4021,1495133544,4,3651071
4021,1495133544,4,3747631
4021,1495133544,4,3651106
4021,1495133544,4,3770216
4021,1495133544,4,3729851
4021,1495133544,4,3649921
4021,1495133544,4,3654561
4021,1495133544,4,3669051
4021,1495133544,4,3654041
4021,1495133544,4,3654376
4021,1495133544,4,3654856
4021,1495133544,4,3730041
4021,1495133544,4,3650771
4021,1495133544,4,3654216
4021,1495133544,4,3764566
4022,1495133544,4,3729931
4022,1495133544,4,3808051
4022,1495133544,4,3764421
4022,1495133544,4,3856041
4022,1495133544,4,3764256
4022,1495133544,4,3763206
4022,1495133544,4,3655441
4022,1495133544,4,3790121
4022,1495133544,4,3759771
4022,1495133544,4,3654651
4022,1495133544,4,3764556
4022,1495133544,4,3811531
4022,1495133544,4,3655491
4022,1495133544,4,3650541
4022,1495133544,4,3729981
4022,1495133544,4,3654951
4022,1495133544,4,3654256
4022,1495133544,4,3654531
4022,1495133544,4,3729971
4022,1495133544,4,3649466
4022,1495133544,4,3764506
4023,1495133544,4,3654986
4023,1495133544,4,3729776
4023,1495133544,4,3655576
4023,1495133544,4,3651916
4023,1495133544,4,3729901
4023,1495133544,4,3654101
4023,1495133544,4,3649986
4023,1495133544,4,3651151
4023,1495133544,4,3650121
4023,1495133544,4,3650781
4023,1495133544,4,3654551
4023,1495133544,4,3650326
4023,1495133544,4,3654791
4023,1495133544,4,3650376
4023,1495133544,4,3650976
4023,1495133544,4,3685441
4023,1495133544,4,3848306
4023,1495133544,4,3651186
4023,1495133544,4,3655376
4023,1495133544,4,3847446
4023,1495133544,4,3730081
4024,1495133544,4,3763051
4024,1495133544,4,3650231
4024,1495133544,4,3759806
4024,1495133544,4,3654406
4024,1495133544,4,3761856
4024,1495133544,4,3650491
4024,1495133544,4,3654416
4024,1495133544,4,3729941
4024,1495133544,4,3650841
4024,1495133544,4,3654961
4024,1495133544,4,3654351
4024,1495133544,4,3670696
4024,1495133544,4,3650941
4024,1495133544,4,3669186
4024,1495133544,4,3655016
4024,1495133544,4,3781346
4024,1495133544,4,3655296
4024,1495133544,4,3650716
4024,1495133544,4,3847401
4024,1495133544,4,3650411
4024,1495133544,4,3650206
4025,1495133544,1,3655291
4026,1495133544,1,3764311
4027,1495133544,1,3655571
4028,1495133544,1,3685441
4029,1495133544,1,3764551
4030,1495133544,1,3651936
4031,1495133544,1,3654896
4032,1495133544,1,3771051
4033,1495124349,1,3699431
4034,1495141232,2,3654176
4034,1495141232,2,3654311
4035,1495164729,4,3764496
4035,1495164729,4,3655576
4035,1495164729,4,3654326
4035,1495164729,4,3650661
4035,1495164729,4,3759761
4035,1495164729,4,3695296
4035,1495164729,4,3650141
4035,1495164729,4,3650441
4035,1495164729,4,3838871
4035,1495164729,4,3655591
4035,1495164729,4,3655386
4035,1495164729,4,3650526
4035,1495164729,4,3692796
4035,1495164729,4,3764396
4035,1495164729,4,3654146
4035,1495164729,4,3650376
4035,1495164729,4,3649801
4035,1495164729,4,3760846
4035,1495164729,4,3649636
4035,1495164729,4,3654031
4035,1495164729,4,3654221
4035,1495164729,4,3654656
4035,1495164729,4,3649361
4035,1495164729,4,3649996
4035,1495164729,4,3649491
4035,1495164729,4,3651011
4036,1495173416,2,3650631
4036,1495173416,2,3856056
4037,1495122958,4,3655011
4037,1495122958,4,3654076
4037,1495122958,4,3650221
4037,1495122958,4,3760856
4037,1495122958,4,3760831
4037,1495122958,4,3654081
4037,1495122958,4,3660441
4037,1495122958,4,3654951
4037,1495122958,4,3650041
4037,1495122958,4,3651971
4037,1495122958,4,3655641
4037,1495122958,4,3654691
4037,1495122958,4,3670921
4037,1495122958,4,3654226
4037,1495122958,4,3761911
4037,1495122958,4,3654936
4037,1495122958,4,3729911
4037,1495122958,4,3650721
4037,1495122958,4,3729536
4037,1495122958,4,3654931
4037,1495122958,4,3763261
4037,1495122958,4,3763201
4038,1495114375,2,3650911
4038,1495114375,2,3764351
4039,1495135018,4,3651126
4039,1495135018,4,3730146
4039,1495135018,4,3764496
4039,1495135018,4,3650066
4039,1495135018,4,3751016
4039,1495135018,4,3788321
4039,1495135018,4,3847416
4039,1495135018,4,3649866
4039,1495135018,4,3655481
4039,1495135018,4,3730056
4039,1495135018,4,3761906
4039,1495135018,4,3760856
4039,1495135018,4,3650446
4039,1495135018,4,3673331
4039,1495135018,4,3702851
4039,1495135018,4,3737571
4039,1495135018,4,3650591
4039,1495135018,4,3654811
4039,1495135018,4,3729976
4039,1495135018,4,3854856
4039,1495135018,4,3650966
4039,1495135018,4,3764781
4039,1495135018,4,3650411
4039,1495135018,4,3743516
4039,1495135018,4,3847391
4040,1495138441,2,3650196
4040,1495138441,2,3764416
4040,1495138441,2,3729571
4041,1495148200,3,3730126
4041,1495148200,3,3655046
4041,1495148200,3,3729751
4041,1495148200,3,3651176
4042,1495164372,2,3764676
4042,1495164372,2,3655431
4043,1495134479,4,3650711
4043,1495134479,4,3654211
4043,1495134479,4,3730051
4043,1495134479,4,3650656
4043,1495134479,4,3654946
4043,1495134479,4,3649926
4043,1495134479,4,3651116
4043,1495134479,4,3650261
4043,1495134479,4,3842776
4043,1495134479,4,3845131
4043,1495134479,4,3649396
4043,1495134479,4,3729576
4043,1495134479,4,3650641
4043,1495134479,4,3749376
4043,1495134479,4,3651151
4043,1495134479,4,3827461
4043,1495134479,4,3764521
4043,1495134479,4,3649946
4043,1495134479,4,3763786
4043,1495134479,4,3655351
4044,1495116549,2,3654751
4044,1495116549,2,3693356
4045,1495133615,2,3654016
4045,1495133615,2,3655511
4046,1495168307,2,3655091
4046,1495168307,2,3729976
4047,1495122804,1,3654816
4048,1495127896,1,3654026
4049,1495123721,4,3654716
4049,1495123721,4,3764331
4049,1495123721,4,3811531
4049,1495123721,4,3651096
4049,1495123721,4,3781326
4049,1495123721,4,3649901
4049,1495123721,4,3749346
4049,1495123721,4,3649651
4049,1495123721,4,3655291
4049,1495123721,4,3690851
4049,1495123721,4,3655551
4049,1495123721,4,3847401
4049,1495123721,4,3845516
4049,1495123721,4,3650241
4049,1495123721,4,3730081
4050,1495086716,4,3855946
4050,1495086716,4,3654836
4050,1495086716,4,3690851
4050,1495086716,4,3654756
4050,1495086716,4,3655291
4050,1495086716,4,3655491
4050,1495086716,4,3653931
4050,1495086716,4,3654761
4050,1495086716,4,3729946
4050,1495086716,4,3654641
4050,1495086716,4,3655316
4050,1495086716,4,3653956
4050,1495086716,4,3655446
4050,1495086716,4,3650431
4050,1495086716,4,3853951
4050,1495086716,4,3688651
4050,1495086716,4,3657281
4050,1495086716,4,3729501
4050,1495086716,4,3654266
4050,1495086716,4,3654541
4051,1495172858,4,3655401
4051,1495172858,4,3749351
4051,1495172858,4,3764401
4051,1495172858,4,3749086
4051,1495172858,4,3650461
4051,1495172858,4,3764701
4051,1495172858,4,3855416
4051,1495172858,4,3650941
4051,1495172858,4,3847246
4051,1495172858,4,3655581
4051,1495172858,4,3760806
4051,1495172858,4,3654866
4051,1495172858,4,3764296
4051,1495172858,4,3729786
4051,1495172858,4,3655591
4051,1495172858,4,3649946
4051,1495172858,4,3847446
4051,1495172858,4,3729816
4051,1495172858,4,3654061
4051,1495172858,4,3702851
4052,1495142045,4,3730116
4052,1495142045,4,3748021
4052,1495142045,4,3653976
4052,1495142045,4,3729406
4052,1495142045,4,3749206
4052,1495142045,4,3654771
4052,1495142045,4,3729646
4052,1495142045,4,3651206
4052,1495142045,4,3759811
4052,1495142045,4,3855566
4052,1495142045,4,3759821
4052,1495142045,4,3749171
4052,1495142045,4,3853606
4052,1495142045,4,3654206
4052,1495142045,4,3730081
4052,1495142045,4,3650631
4052,1495142045,4,3729996
4052,1495142045,4,3655141
4052,1495142045,4,3747631
4052,1495142045,4,3650436
4053,1495130912,4,3670661
4053,1495130912,4,3651251
4053,1495130912,4,3855956
4053,1495130912,4,3703706
4053,1495130912,4,3817516
4053,1495130912,4,3649526
4053,1495130912,4,3655356
4053,1495130912,4,3845156
4053,1495130912,4,3856031
4053,1495130912,4,3654001
4053,1495130912,4,3751116
4053,1495130912,4,3730071
4053,1495130912,4,3841991
4053,1495130912,4,3764571
4054,1495137405,2,3729511
4054,1495137405,2,3751116
4055,1495104114,4,3759736
4055,1495104114,4,3697746
4055,1495104114,4,3749196
4055,1495104114,4,3730046
4055,1495104114,4,3749091
4055,1495104114,4,3651056
4055,1495104114,4,3666931
4055,1495104114,4,3650571
4055,1495104114,4,3651961
4055,1495104114,4,3771051
4055,1495104114,4,3654606
4055,1495104114,4,3730126
4055,1495104114,4,3654766
4055,1495104114,4,3649976
4055,1495104114,4,3749131
4056,1495142470,4,3655531
4056,1495142470,4,3846511
4056,1495142470,4,3729861
4056,1495142470,4,3730181
4056,1495142470,4,3650891
4056,1495142470,4,3760836
4056,1495142470,4,3649496
4056,1495142470,4,3651881
4056,1495142470,4,3651111
4056,1495142470,4,3651256
4056,1495142470,4,3655456
4056,1495142470,4,3850086
4056,1495142470,4,3764366
4056,1495142470,4,3655646
4056,1495142470,4,3654671
4056,1495142470,4,3654681
4056,1495142470,4,3653896
4056,1495142470,4,3650906
4056,1495142470,4,3655556
4056,1495142470,4,3760846
4057,1495145995,4,3655231
4057,1495145995,4,3691366
4057,1495145995,4,3764511
4057,1495145995,4,3650416
4057,1495145995,4,3764781
4057,1495145995,4,3847301
4057,1495145995,4,3850086
4057,1495145995,4,3650716
4057,1495145995,4,3654841
4057,1495145995,4,3764611
4057,1495145995,4,3651866
4057,1495145995,4,3649806
4057,1495145995,4,3749386
4058,1495088575,2,3651061
4058,1495088575,2,3654706
4059,1495088575,2,3703461
4059,1495088575,2,3651056
4060,1495088575,2,3654361
4060,1495088575,2,3655351
4061,1495088575,2,3655541
4061,1495088575,2,3655406
4062,1495088575,2,3651191
4062,1495088575,2,3654166
4063,1495088575,2,3653956
4063,1495088575,2,3764231
4064,1495088575,2,3852666
4064,1495088575,2,3650166
4065,1495088575,2,3729851
4065,1495088575,2,3749251
4066,1495088575,4,3654091
4066,1495088575,4,3729831
4066,1495088575,4,3764511
4066,1495088575,4,3764526
4066,1495088575,4,3649536
4066,1495088575,4,3655446
4066,1495088575,4,3649476
4066,1495088575,4,3654956
4066,1495088575,4,3649546
4066,1495088575,4,3651956
4066,1495088575,4,3654766
4066,1495088575,4,3655031
4066,1495088575,4,3650526
4066,1495088575,4,3856066
4066,1495088575,4,3649676
4066,1495088575,4,3729851
4066,1495088575,4,3654881
4066,1495088575,4,3838241
4066,1495088575,4,3650901
4066,1495088575,4,3655296
4066,1495088575,4,3749381
4066,1495088575,4,3811271
4067,1495088575,4,3655401
4067,1495088575,4,3729321
4067,1495088575,4,3656331
4067,1495088575,4,3650001
4067,1495088575,4,3654906
4067,1495088575,4,3649451
4067,1495088575,4,3656381
4067,1495088575,4,3654016
4067,1495088575,4,3651906
4067,1495088575,4,3764311
4067,1495088575,4,3655161
4067,1495088575,4,3854621
4067,1495088575,4,3685126
4067,1495088575,4,3654626
4067,1495088575,4,3729921
4067,1495088575,4,3747696
4067,1495088575,4,3749221
4067,1495088575,4,3764336
4067,1495088575,4,3654286
4067,1495088575,4,3749081
4067,1495088575,4,3650596
4067,1495088575,4,3653896
4068,1495088575,4,3767496
4068,1495088575,4,3749211
4068,1495088575,4,3650746
4068,1495088575,4,3764431
4068,1495088575,4,3655351
4068,1495088575,4,3654811
4068,1495088575,4,3729931
4068,1495088575,4,3855966
4068,1495088575,4,3654481
4068,1495088575,4,3764456
4068,1495088575,4,3764771
4068,1495088575,4,3651066
4068,1495088575,4,3655056
4068,1495088575,4,3649791
4068,1495088575,4,3651196
4068,1495088575,4,3656381
4068,1495088575,4,3654956
4068,1495088575,4,3654931
4068,1495088575,4,3650336
4068,1495088575,4,3704551
4068,1495088575,4,3655406
4068,1495088575,4,3695376
4069,1495088575,4,3763671
4069,1495088575,4,3655441
4069,1495088575,4,3650276
4069,1495088575,4,3654831
4069,1495088575,4,3653961
4069,1495088575,4,3655096
4069,1495088575,4,3650426
4069,1495088575,4,3764351
4069,1495088575,4,3650646
4069,1495088575,4,3649621
4069,1495088575,4,3821166
4069,1495088575,4,3654111
4069,1495088575,4,3729571
4069,1495088575,4,3655341
4069,1495088575,4,3764536
4069,1495088575,4,3656361
4069,1495088575,4,3653981
4069,1495088575,4,3729786
4069,1495088575,4,3774296
4069,1495088575,4,3729321
4069,1495088575,4,3761391
4069,1495088575,4,3650886
4070,1495088575,4,3654716
4070,1495088575,4,3650321
4070,1495088575,4,3651956
4070,1495088575,4,3655436
4070,1495088575,4,3650616
4070,1495088575,4,3650691
4070,1495088575,4,3847301
4070,1495088575,4,3854561
4070,1495088575,4,3650676
4070,1495088575,4,3840101
4070,1495088575,4,3729646
4070,1495088575,4,3655591
4070,1495088575,4,3761711
4070,1495088575,4,3650866
4070,1495088575,4,3761906
4070,1495088575,4,3764386
4070,1495088575,4,3730096
4070,1495088575,4,3650726
4070,1495088575,4,3847426
4070,1495088575,4,3655241
4070,1495088575,4,3751101
4070,1495088575,4,3847221
4071,1495088575,4,3817516
4071,1495088575,4,3655566
4071,1495088575,4,3650761
4071,1495088575,4,3855011
4071,1495088575,4,3654026
4071,1495088575,4,3653956
4071,1495088575,4,3650181
4071,1495088575,4,3650511
4071,1495088575,4,3649726
4071,1495088575,4,3764441
4071,1495088575,4,3760831
4071,1495088575,4,3654061
4071,1495088575,4,3781321
4071,1495088575,4,3764336
4071,1495088575,4,3846596
4071,1495088575,4,3649816
4071,1495088575,4,3651881
4071,1495088575,4,3649541
4071,1495088575,4,3654741
4071,1495088575,4,3654416
4071,1495088575,4,3781346
4071,1495088575,4,3654641
4072,1495088575,4,3651231
4072,1495088575,4,3729871
4072,1495088575,4,3756181
4072,1495088575,4,3760241
4072,1495088575,4,3760621
4072,1495088575,4,3653951
4072,1495088575,4,3848861
4072,1495088575,4,3651926
4072,1495088575,4,3844656
4072,1495088575,4,3703706
4072,1495088575,4,3651871
4072,1495088575,4,3654201
4072,1495088575,4,3654321
4072,1495088575,4,3650461
4072,1495088575,4,3846561
4072,1495088575,4,3763206
4072,1495088575,4,3655421
4072,1495088575,4,3827461
4072,1495088575,4,3749196
4072,1495088575,4,3751011
4072,1495088575,4,3649546
4072,1495088575,4,3654491
4073,1495088575,4,3729636
4073,1495088575,4,3655176
4073,1495088575,4,3730176
4073,1495088575,4,3665791
4073,1495088575,4,3729841
4073,1495088575,4,3650251
4073,1495088575,4,3729896
4073,1495088575,4,3654281
4073,1495088575,4,3852666
4073,1495088575,4,3763346
4073,1495088575,4,3651916
4073,1495088575,4,3730041
4073,1495088575,4,3759791
4073,1495088575,4,3730181
4073,1495088575,4,3764486
4073,1495088575,4,3729751
4073,1495088575,4,3737571
4073,1495088575,4,3749186
4073,1495088575,4,3654101
4073,1495088575,4,3749081
4073,1495088575,4,3845581
4073,1495088575,4,3699431
4074,1495088575,2,3649511
4074,1495088575,2,3729491
4075,1495088575,2,3649951
4075,1495088575,2,3654676
4076,1495088575,2,3730191
4076,1495088575,2,3654866
4077,1495088575,2,3764306
4077,1495088575,2,3649466
4078,1495088575,2,3654011
4078,1495088575,2,3747211
4079,1495088575,2,3729701
4079,1495088575,2,3654161
4080,1495088575,2,3655246
4080,1495088575,2,3842776
4081,1495088575,2,3650376
4081,1495088575,2,3764451
4082,1495088575,4,3651066
4082,1495088575,4,3654656
4082,1495088575,4,3654186
4082,1495088575,4,3749131
4082,1495088575,4,3650266
4082,1495088575,4,3764351
4082,1495088575,4,3650286
4082,1495088575,4,3654786
4082,1495088575,4,3654931
4082,1495088575,4,3730116
4082,1495088575,4,3695376
4082,1495088575,4,3669051
4082,1495088575,4,3650836
4082,1495088575,4,3729921
4082,1495088575,4,3655581
4082,1495088575,4,3655596
4082,1495088575,4,3749321
4082,1495088575,4,3759791
4082,1495088575,4,3650396
4082,1495088575,4,3656366
4082,1495088575,4,3847436
4082,1495088575,4,3650956
4083,1495088575,4,3655001
4083,1495088575,4,3651936
4083,1495088575,4,3654856
4083,1495088575,4,3654796
4083,1495088575,4,3650211
4083,1495088575,4,3841761
4083,1495088575,4,3846561
4083,1495088575,4,3781331
4083,1495088575,4,3655571
4083,1495088575,4,3654966
4083,1495088575,4,3747631
4083,1495088575,4,3654891
4083,1495088575,4,3751026
4083,1495088575,4,3650986
4083,1495088575,4,3655251
4083,1495088575,4,3847201
4083,1495088575,4,3650646
4083,1495088575,4,3688376
4083,1495088575,4,3828216
4083,1495088575,4,3654226
4083,1495088575,4,3650671
4083,1495088575,4,3654921
4084,1495088575,4,3764336
4084,1495088575,4,3770986
4084,1495088575,4,3749291
4084,1495088575,4,3651181
4084,1495088575,4,3764396
4084,1495088575,4,3656326
4084,1495088575,4,3751116
4084,1495088575,4,3846601
4084,1495088575,4,3654601
4084,1495088575,4,3749176
4084,1495088575,4,3651871
4084,1495088575,4,3764261
4084,1495088575,4,3650176
4084,1495088575,4,3749201
4084,1495088575,4,3729876
4084,1495088575,4,3649621
4084,1495088575,4,3650056
4084,1495088575,4,3655086
4084,1495088575,4,3729401
4084,1495088575,4,3847396
4084,1495088575,4,3855996
4084,1495088575,4,3654081
4085,1495088575,4,3730181
4085,1495088575,4,3654516
4085,1495088575,4,3654261
4085,1495088575,4,3650241
4085,1495088575,4,3655361
4085,1495088575,4,3654751
4085,1495088575,4,3749076
4085,1495088575,4,3764271
4085,1495088575,4,3654971
4085,1495088575,4,3654596
4085,1495088575,4,3749216
4085,1495088575,4,3749246
4085,1495088575,4,3729761
4085,1495088575,4,3654936
4085,1495088575,4,3654881
4085,1495088575,4,3650536
4085,1495088575,4,3781326
4085,1495088575,4,3655441
4085,1495088575,4,3748056
4085,1495088575,4,3763201
4085,1495088575,4,3855976
4085,1495088575,4,3749226
4086,1495088575,4,3764511
4086,1495088575,4,3729696
4086,1495088575,4,3650526
4086,1495088575,4,3668731
4086,1495088575,4,3654151
4086,1495088575,4,3654251
4086,1495088575,4,3650291
4086,1495088575,4,3654186
4086,1495088575,4,3654626
4086,1495088575,4,3650441
4086,1495088575,4,3653926
4086,1495088575,4,3730066
4086,1495088575,4,3654691
4086,1495088575,4,3650281
4086,1495088575,4,3649706
4086,1495088575,4,3654066
4086,1495088575,4,3764326
4086,1495088575,4,3655571
4086,1495088575,4,3653901
4086,1495088575,4,3654651
4086,1495088575,4,3847196
4086,1495088575,4,3729441
4087,1495088575,4,3649501
4087,1495088575,4,3847396
4087,1495088575,4,3651946
4087,1495088575,4,3749261
4087,1495088575,4,3650421
4087,1495088575,4,3764501
4087,1495088575,4,3650951
4087,1495088575,4,3729941
4087,1495088575,4,3650206
4087,1495088575,4,3649496
4087,1495088575,4,3763346
4087,1495088575,4,3654351
4087,1495088575,4,3655576
4087,1495088575,4,3654796
4087,1495088575,4,3760856
4087,1495088575,4,3729811
4087,1495088575,4,3729361
4087,1495088575,4,3654771
4087,1495088575,4,3654261
4087,1495088575,4,3729696
4087,1495088575,4,3703231
4087,1495088575,4,3764526
4088,1495088575,4,3759721
4088,1495088575,4,3654591
4088,1495088575,4,3854176
4088,1495088575,4,3695296
4088,1495088575,4,3729771
4088,1495088575,4,3654666
4088,1495088575,4,3655181
4088,1495088575,4,3650161
4088,1495088575,4,3855961
4088,1495088575,4,3764566
4088,1495088575,4,3807391
4088,1495088575,4,3654556
4088,1495088575,4,3651001
4088,1495088575,4,3654661
4088,1495088575,4,3651146
4088,1495088575,4,3651156
4088,1495088575,4,3749286
4088,1495088575,4,3729711
4088,1495088575,4,3654851
4088,1495088575,4,3654081
4088,1495088575,4,3856026
4088,1495088575,4,3650971
4089,1495088575,4,3650826
4089,1495088575,4,3815341
4089,1495088575,4,3654171
4089,1495088575,4,3655396
4089,1495088575,4,3856021
4089,1495088575,4,3655606
4089,1495088575,4,3650276
4089,1495088575,4,3655306
4089,1495088575,4,3729841
4089,1495088575,4,3654236
4089,1495088575,4,3649801
4089,1495088575,4,3847391
4089,1495088575,4,3650551
4089,1495088575,4,3651091
4089,1495088575,4,3737571
4089,1495088575,4,3730071
4089,1495088575,4,3672666
4089,1495088575,4,3655146
4089,1495088575,4,3650041
4089,1495088575,4,3654016
4089,1495088575,4,3729886
4089,1495088575,4,3704826
4090,1495092275,4,3654516
4090,1495092275,4,3650126
4090,1495092275,4,3764396
4090,1495092275,4,3751031
4090,1495092275,4,3650711
4090,1495092275,4,3654051
4090,1495092275,4,3649471
4090,1495092275,4,3729791
4090,1495092275,4,3761536
4090,1495092275,4,3649936
4090,1495092275,4,3654716
4090,1495092275,4,3650566
4090,1495092275,4,3650651
4090,1495092275,4,3649656
4090,1495092275,4,3650621
4090,1495092275,4,3657296
4090,1495092275,4,3750851
4091,1495127236,2,3658581
4091,1495127236,2,3734111
4092,1495096812,2,3649526
4092,1495096812,2,3654761
4093,1495145219,2,3847396
4093,1495145219,2,3729746
4094,1495128005,1,3729691
4095,1495123447,3,3856196
4095,1495123447,3,3729906
4095,1495123447,3,3729326
4095,1495123447,3,3654131
4096,1495123123,4,3654451
4096,1495123123,4,3651156
4096,1495123123,4,3651226
4096,1495123123,4,3695376
4096,1495123123,4,3654571
4096,1495123123,4,3649901
4097,1495140273,2,3729906
4097,1495140273,2,3650371
4098,1495126094,4,3654916
4098,1495126094,4,3729321
4098,1495126094,4,3771051
4098,1495126094,4,3839601
4098,1495126094,4,3655066
4098,1495126094,4,3656261
4098,1495126094,4,3650626
4099,1495129427,2,3653956
4099,1495129427,2,3654586
4100,1495124346,1,3655226
4101,1495099255,2,3729916
4101,1495099255,2,3651031
4102,1495169929,4,3655651
4102,1495169929,4,3749196
4102,1495169929,4,3655226
4102,1495169929,4,3654231
4102,1495169929,4,3650596
4102,1495169929,4,3693356
4102,1495169929,4,3751031
4102,1495169929,4,3650916
4102,1495169929,4,3749246
4102,1495169929,4,3654086
4102,1495169929,4,3651031
4102,1495169929,4,3655501
4103,1495156852,2,3654741
4103,1495156852,2,3729951
4104,1495116437,4,3651076
4104,1495116437,4,3649791
4104,1495116437,4,3649571
4104,1495116437,4,3654416
4104,1495116437,4,3730191
4104,1495116437,4,3651026
4104,1495116437,4,3690851
4104,1495116437,4,3655391
4104,1495116437,4,3730001
4104,1495116437,4,3654711
4104,1495116437,4,3729526
4104,1495116437,4,3654346
4104,1495116437,4,3649876
4104,1495116437,4,3729631
4104,1495116437,4,3650621
4104,1495116437,4,3759786
4104,1495116437,4,3655136
4104,1495116437,4,3649511
4105,1495125136,2,3730111
4105,1495125136,2,3729796
4106,1495128538,3,3650246
4106,1495128538,3,3670661
4106,1495128538,3,3764326
4106,1495128538,3,3729406
4107,1495145345,2,3649461
4107,1495145345,2,3856001
4108,1495129959,2,3749366
4108,1495129959,2,3760571
4109,1495119661,2,3650116
4109,1495119661,2,3650831
4110,1495168844,4,3656381
4110,1495168844,4,3759796
4110,1495168844,4,3839341
4110,1495168844,4,3654346
4110,1495168844,4,3655486
4110,1495168844,4,3650861
4110,1495168844,4,3653981
4110,1495168844,4,3846251
4110,1495168844,4,3774496
4110,1495168844,4,3650501
4110,1495168844,4,3651931
4111,1495150870,2,3653926
4111,1495150870,2,3654961
4112,1495124965,2,3649916
4112,1495124965,2,3654781
4113,1495131082,2,3761856
4113,1495131082,2,3762451
4114,1495125633,2,3649701
4114,1495125633,2,3655071
4115,1495136056,2,3658581
4115,1495136056,2,3655021
4116,1495129631,2,3764531
4116,1495129631,2,3764241
4117,1495141056,2,3764316
4117,1495141056,2,3729851
4118,1495168796,2,3760621
4118,1495168796,2,3655561
4119,1495113790,2,3656351
4119,1495113790,2,3654781
4120,1495155578,2,3839206
4120,1495155578,2,3729781
4121,1495128638,2,3650936
4121,1495128638,2,3655146
4122,1495127136,2,3749301
4122,1495127136,2,3729771
4123,1495102525,2,3654841
4123,1495102525,2,3650111
4124,1495138530,2,3772541
4124,1495138530,2,3654071
4125,1495145252,2,3653951
4125,1495145252,2,3746866
4126,1495150545,2,3654331
4126,1495150545,2,3650166
4127,1495092121,2,3650356
4127,1495092121,2,3764536
4128,1495116298,2,3763261
4128,1495116298,2,3650846
4129,1495128324,2,3655321
4129,1495128324,2,3650306
4130,1495125858,2,3764396
4130,1495125858,2,3649671
4131,1495125832,2,3651916
4131,1495125832,2,3729946
4132,1495153314,2,3855946
4132,1495153314,2,3729476
4133,1495171247,1,3749256
4134,1495106092,2,3729401
4134,1495106092,2,3650341
4135,1495140413,2,3764381
4135,1495140413,2,3730056
4136,1495157093,1,3649566
4137,1495117296,1,3749186
4138,1495138156,2,3854076
4138,1495138156,2,3729761
